# == pyFAI calibration ==
# Distance Sample to Detector: 1.19389178917929 m
# PONI: 2.049e-01, 2.073e-01 m
# Rotations: -0.002895 0.008002 0.000000 rad
# 
# == Fit2d calibration ==
# Distance Sample-beamCenter: 1193.935 mm
# Center: x=712.167, y=724.652 pix
# Tilt: 0.488 deg  TiltPlanRot: 70.108 deg
# 
# Detector Detector	 Spline= None	 PixelSize= 2.960e-04, 2.960e-04 m
#    Detector has a mask: False 
#    Detector has a dark current: False 
#    detector has a flat field: False 
# 
# Wavelength: 1.393e-11 m
# Mask applied: user provided
# Dark current applied: False
# Flat field applied: False
# Polarization factor: 0.99
# Normalization factor: 1.0
# --> example-analysis/integrated.dat
#       2th_deg             I 
  1.996443e+00    2.302796e+00
  1.999301e+00    2.308823e+00
  2.002160e+00    2.320971e+00
  2.005018e+00    2.306098e+00
  2.007877e+00    2.282533e+00
  2.010735e+00    2.245515e+00
  2.013594e+00    2.260595e+00
  2.016452e+00    2.302451e+00
  2.019311e+00    2.383841e+00
  2.022169e+00    2.418198e+00
  2.025028e+00    2.433438e+00
  2.027886e+00    2.366111e+00
  2.030745e+00    2.268441e+00
  2.033603e+00    2.190540e+00
  2.036462e+00    2.185768e+00
  2.039320e+00    2.204470e+00
  2.042179e+00    2.256152e+00
  2.045037e+00    2.265205e+00
  2.047896e+00    2.239419e+00
  2.050754e+00    2.243748e+00
  2.053613e+00    2.241982e+00
  2.056472e+00    2.254016e+00
  2.059330e+00    2.283701e+00
  2.062189e+00    2.306758e+00
  2.065047e+00    2.307447e+00
  2.067906e+00    2.308292e+00
  2.070764e+00    2.266348e+00
  2.073623e+00    2.253606e+00
  2.076481e+00    2.255668e+00
  2.079340e+00    2.258685e+00
  2.082198e+00    2.278939e+00
  2.085057e+00    2.305981e+00
  2.087915e+00    2.302557e+00
  2.090774e+00    2.299084e+00
  2.093632e+00    2.277661e+00
  2.096491e+00    2.290899e+00
  2.099349e+00    2.274108e+00
  2.102208e+00    2.306625e+00
  2.105066e+00    2.361304e+00
  2.107925e+00    2.389366e+00
  2.110783e+00    2.393034e+00
  2.113642e+00    2.444976e+00
  2.116500e+00    2.462056e+00
  2.119359e+00    2.455531e+00
  2.122217e+00    2.461332e+00
  2.125076e+00    2.460659e+00
  2.127935e+00    2.415003e+00
  2.130793e+00    2.408444e+00
  2.133652e+00    2.417389e+00
  2.136510e+00    2.416435e+00
  2.139369e+00    2.327976e+00
  2.142227e+00    2.266544e+00
  2.145086e+00    2.219930e+00
  2.147944e+00    2.193169e+00
  2.150803e+00    2.184023e+00
  2.153661e+00    2.246861e+00
  2.156520e+00    2.326651e+00
  2.159378e+00    2.331325e+00
  2.162237e+00    2.305652e+00
  2.165095e+00    2.306684e+00
  2.167954e+00    2.293020e+00
  2.170812e+00    2.264405e+00
  2.173671e+00    2.286337e+00
  2.176529e+00    2.289239e+00
  2.179388e+00    2.240360e+00
  2.182246e+00    2.229316e+00
  2.185105e+00    2.216908e+00
  2.187963e+00    2.206796e+00
  2.190822e+00    2.222757e+00
  2.193680e+00    2.217181e+00
  2.196539e+00    2.198412e+00
  2.199397e+00    2.183665e+00
  2.202256e+00    2.226537e+00
  2.205115e+00    2.253171e+00
  2.207973e+00    2.298993e+00
  2.210832e+00    2.366104e+00
  2.213690e+00    2.444248e+00
  2.216549e+00    2.477202e+00
  2.219407e+00    2.493382e+00
  2.222266e+00    2.514830e+00
  2.225124e+00    2.520257e+00
  2.227983e+00    2.548178e+00
  2.230841e+00    2.579539e+00
  2.233700e+00    2.584997e+00
  2.236558e+00    2.578499e+00
  2.239417e+00    2.568930e+00
  2.242275e+00    2.511416e+00
  2.245134e+00    2.470953e+00
  2.247992e+00    2.446240e+00
  2.250851e+00    2.439807e+00
  2.253709e+00    2.442070e+00
  2.256568e+00    2.458942e+00
  2.259426e+00    2.425404e+00
  2.262285e+00    2.390451e+00
  2.265143e+00    2.404670e+00
  2.268002e+00    2.424770e+00
  2.270860e+00    2.437639e+00
  2.273719e+00    2.460623e+00
  2.276578e+00    2.458834e+00
  2.279436e+00    2.433325e+00
  2.282295e+00    2.403340e+00
  2.285153e+00    2.385445e+00
  2.288012e+00    2.379779e+00
  2.290870e+00    2.383949e+00
  2.293729e+00    2.395193e+00
  2.296587e+00    2.383619e+00
  2.299446e+00    2.395139e+00
  2.302304e+00    2.393167e+00
  2.305163e+00    2.369837e+00
  2.308021e+00    2.382297e+00
  2.310880e+00    2.430058e+00
  2.313738e+00    2.437015e+00
  2.316597e+00    2.445439e+00
  2.319455e+00    2.459394e+00
  2.322314e+00    2.437451e+00
  2.325172e+00    2.430000e+00
  2.328031e+00    2.462369e+00
  2.330889e+00    2.462906e+00
  2.333748e+00    2.456349e+00
  2.336606e+00    2.498287e+00
  2.339465e+00    2.473077e+00
  2.342323e+00    2.449014e+00
  2.345182e+00    2.486173e+00
  2.348040e+00    2.497134e+00
  2.350899e+00    2.518174e+00
  2.353758e+00    2.571140e+00
  2.356616e+00    2.590834e+00
  2.359475e+00    2.580180e+00
  2.362333e+00    2.587291e+00
  2.365192e+00    2.578628e+00
  2.368050e+00    2.618757e+00
  2.370909e+00    2.638527e+00
  2.373767e+00    2.623750e+00
  2.376626e+00    2.631963e+00
  2.379484e+00    2.640894e+00
  2.382343e+00    2.613216e+00
  2.385201e+00    2.612934e+00
  2.388060e+00    2.638997e+00
  2.390918e+00    2.639934e+00
  2.393777e+00    2.610230e+00
  2.396635e+00    2.598863e+00
  2.399494e+00    2.556946e+00
  2.402352e+00    2.508091e+00
  2.405211e+00    2.505747e+00
  2.408069e+00    2.573863e+00
  2.410928e+00    2.653875e+00
  2.413786e+00    2.696380e+00
  2.416645e+00    2.764064e+00
  2.419503e+00    2.842088e+00
  2.422362e+00    2.920768e+00
  2.425221e+00    3.064662e+00
  2.428079e+00    3.284411e+00
  2.430938e+00    3.444336e+00
  2.433796e+00    3.538620e+00
  2.436655e+00    3.614922e+00
  2.439513e+00    3.646329e+00
  2.442372e+00    3.650680e+00
  2.445230e+00    3.624983e+00
  2.448089e+00    3.552586e+00
  2.450947e+00    3.406039e+00
  2.453806e+00    3.225973e+00
  2.456664e+00    3.084830e+00
  2.459523e+00    2.999708e+00
  2.462381e+00    2.908615e+00
  2.465240e+00    2.901178e+00
  2.468098e+00    2.923273e+00
  2.470957e+00    2.891010e+00
  2.473815e+00    2.819357e+00
  2.476674e+00    2.820555e+00
  2.479532e+00    2.841616e+00
  2.482391e+00    2.819174e+00
  2.485249e+00    2.804920e+00
  2.488108e+00    2.818007e+00
  2.490966e+00    2.818797e+00
  2.493825e+00    2.816421e+00
  2.496683e+00    2.796869e+00
  2.499542e+00    2.794709e+00
  2.502401e+00    2.792367e+00
  2.505259e+00    2.775872e+00
  2.508118e+00    2.725974e+00
  2.510976e+00    2.735238e+00
  2.513835e+00    2.747096e+00
  2.516693e+00    2.755093e+00
  2.519552e+00    2.744246e+00
  2.522410e+00    2.733172e+00
  2.525269e+00    2.720925e+00
  2.528127e+00    2.749595e+00
  2.530986e+00    2.804667e+00
  2.533844e+00    2.848467e+00
  2.536703e+00    2.846166e+00
  2.539561e+00    2.839056e+00
  2.542420e+00    2.866136e+00
  2.545278e+00    2.905733e+00
  2.548137e+00    2.948402e+00
  2.550995e+00    2.974374e+00
  2.553854e+00    2.951061e+00
  2.556712e+00    2.880825e+00
  2.559571e+00    2.855481e+00
  2.562429e+00    2.832002e+00
  2.565288e+00    2.851365e+00
  2.568146e+00    2.892369e+00
  2.571005e+00    2.912408e+00
  2.573863e+00    2.939127e+00
  2.576722e+00    2.942862e+00
  2.579581e+00    2.964503e+00
  2.582439e+00    2.961451e+00
  2.585298e+00    2.935877e+00
  2.588156e+00    2.917407e+00
  2.591015e+00    2.969492e+00
  2.593873e+00    2.975576e+00
  2.596732e+00    2.998073e+00
  2.599590e+00    3.033027e+00
  2.602449e+00    3.039076e+00
  2.605307e+00    3.044030e+00
  2.608166e+00    3.067909e+00
  2.611024e+00    3.062199e+00
  2.613883e+00    3.057429e+00
  2.616741e+00    3.101856e+00
  2.619600e+00    3.144710e+00
  2.622458e+00    3.192283e+00
  2.625317e+00    3.209634e+00
  2.628175e+00    3.209157e+00
  2.631034e+00    3.207973e+00
  2.633892e+00    3.169149e+00
  2.636751e+00    3.167230e+00
  2.639609e+00    3.156428e+00
  2.642468e+00    3.185993e+00
  2.645326e+00    3.180793e+00
  2.648185e+00    3.194572e+00
  2.651044e+00    3.218646e+00
  2.653902e+00    3.243200e+00
  2.656761e+00    3.283456e+00
  2.659619e+00    3.336499e+00
  2.662478e+00    3.333179e+00
  2.665336e+00    3.288589e+00
  2.668195e+00    3.273672e+00
  2.671053e+00    3.270638e+00
  2.673912e+00    3.261688e+00
  2.676770e+00    3.273811e+00
  2.679629e+00    3.304928e+00
  2.682487e+00    3.340334e+00
  2.685346e+00    3.348725e+00
  2.688204e+00    3.354262e+00
  2.691063e+00    3.372091e+00
  2.693921e+00    3.333220e+00
  2.696780e+00    3.312011e+00
  2.699638e+00    3.297196e+00
  2.702497e+00    3.303293e+00
  2.705355e+00    3.320356e+00
  2.708214e+00    3.362568e+00
  2.711072e+00    3.393417e+00
  2.713931e+00    3.459221e+00
  2.716789e+00    3.532027e+00
  2.719648e+00    3.522723e+00
  2.722506e+00    3.572186e+00
  2.725365e+00    3.600195e+00
  2.728224e+00    3.584697e+00
  2.731082e+00    3.542737e+00
  2.733941e+00    3.572854e+00
  2.736799e+00    3.595862e+00
  2.739658e+00    3.668426e+00
  2.742516e+00    3.724709e+00
  2.745375e+00    3.786087e+00
  2.748233e+00    3.796386e+00
  2.751092e+00    3.762676e+00
  2.753950e+00    3.700799e+00
  2.756809e+00    3.663809e+00
  2.759667e+00    3.672678e+00
  2.762526e+00    3.679895e+00
  2.765384e+00    3.687608e+00
  2.768243e+00    3.701024e+00
  2.771101e+00    3.719880e+00
  2.773960e+00    3.735693e+00
  2.776818e+00    3.784215e+00
  2.779677e+00    3.849738e+00
  2.782535e+00    3.899068e+00
  2.785394e+00    3.917093e+00
  2.788252e+00    3.928996e+00
  2.791111e+00    3.955331e+00
  2.793969e+00    3.984157e+00
  2.796828e+00    3.987189e+00
  2.799687e+00    4.006767e+00
  2.802545e+00    4.046351e+00
  2.805404e+00    4.044269e+00
  2.808262e+00    4.126611e+00
  2.811121e+00    4.190052e+00
  2.813979e+00    4.177921e+00
  2.816838e+00    4.137178e+00
  2.819696e+00    4.122757e+00
  2.822555e+00    4.040977e+00
  2.825413e+00    3.989092e+00
  2.828272e+00    4.022449e+00
  2.831130e+00    4.079264e+00
  2.833989e+00    4.172194e+00
  2.836847e+00    4.240920e+00
  2.839706e+00    4.273160e+00
  2.842564e+00    4.275412e+00
  2.845423e+00    4.263353e+00
  2.848281e+00    4.241659e+00
  2.851140e+00    4.272337e+00
  2.853998e+00    4.295100e+00
  2.856857e+00    4.345740e+00
  2.859715e+00    4.382548e+00
  2.862574e+00    4.380962e+00
  2.865432e+00    4.390784e+00
  2.868291e+00    4.403491e+00
  2.871149e+00    4.413347e+00
  2.874008e+00    4.448788e+00
  2.876867e+00    4.495190e+00
  2.879725e+00    4.526942e+00
  2.882584e+00    4.543530e+00
  2.885442e+00    4.546777e+00
  2.888301e+00    4.579700e+00
  2.891159e+00    4.587309e+00
  2.894018e+00    4.606308e+00
  2.896876e+00    4.672246e+00
  2.899735e+00    4.738464e+00
  2.902593e+00    4.770873e+00
  2.905452e+00    4.761407e+00
  2.908310e+00    4.690813e+00
  2.911169e+00    4.665716e+00
  2.914027e+00    4.634727e+00
  2.916886e+00    4.603166e+00
  2.919744e+00    4.585838e+00
  2.922603e+00    4.599397e+00
  2.925461e+00    4.607566e+00
  2.928320e+00    4.650763e+00
  2.931178e+00    4.724002e+00
  2.934037e+00    4.838381e+00
  2.936895e+00    4.951133e+00
  2.939754e+00    4.999235e+00
  2.942612e+00    5.056020e+00
  2.945471e+00    5.069960e+00
  2.948330e+00    5.072733e+00
  2.951188e+00    5.093986e+00
  2.954047e+00    5.141133e+00
  2.956905e+00    5.165224e+00
  2.959764e+00    5.179455e+00
  2.962622e+00    5.187614e+00
  2.965481e+00    5.235739e+00
  2.968339e+00    5.247583e+00
  2.971198e+00    5.290238e+00
  2.974056e+00    5.362349e+00
  2.976915e+00    5.428245e+00
  2.979773e+00    5.455243e+00
  2.982632e+00    5.499158e+00
  2.985490e+00    5.525822e+00
  2.988349e+00    5.552891e+00
  2.991207e+00    5.551361e+00
  2.994066e+00    5.569111e+00
  2.996924e+00    5.600080e+00
  2.999783e+00    5.640427e+00
  3.002641e+00    5.659896e+00
  3.005500e+00    5.662997e+00
  3.008358e+00    5.673645e+00
  3.011217e+00    5.667619e+00
  3.014075e+00    5.679492e+00
  3.016934e+00    5.712049e+00
  3.019792e+00    5.762715e+00
  3.022651e+00    5.819869e+00
  3.025510e+00    5.865978e+00
  3.028368e+00    5.925406e+00
  3.031227e+00    5.979928e+00
  3.034085e+00    6.034587e+00
  3.036944e+00    6.073644e+00
  3.039802e+00    6.147669e+00
  3.042661e+00    6.219145e+00
  3.045519e+00    6.278395e+00
  3.048378e+00    6.326361e+00
  3.051236e+00    6.383305e+00
  3.054095e+00    6.408126e+00
  3.056953e+00    6.462526e+00
  3.059812e+00    6.555108e+00
  3.062670e+00    6.661050e+00
  3.065529e+00    6.761395e+00
  3.068387e+00    6.834867e+00
  3.071246e+00    6.921671e+00
  3.074104e+00    6.948138e+00
  3.076963e+00    6.989269e+00
  3.079821e+00    7.086664e+00
  3.082680e+00    7.233561e+00
  3.085538e+00    7.474444e+00
  3.088397e+00    7.808959e+00
  3.091255e+00    8.334818e+00
  3.094114e+00    9.189807e+00
  3.096973e+00    1.059810e+01
  3.099831e+00    1.243012e+01
  3.102690e+00    1.482559e+01
  3.105548e+00    1.825839e+01
  3.108407e+00    2.239166e+01
  3.111265e+00    2.616521e+01
  3.114124e+00    3.016369e+01
  3.116982e+00    3.407859e+01
  3.119841e+00    3.687002e+01
  3.122699e+00    3.815411e+01
  3.125558e+00    3.812048e+01
  3.128416e+00    3.653982e+01
  3.131275e+00    3.423394e+01
  3.134133e+00    3.057880e+01
  3.136992e+00    2.650221e+01
  3.139850e+00    2.258775e+01
  3.142709e+00    1.901881e+01
  3.145567e+00    1.520467e+01
  3.148426e+00    1.260288e+01
  3.151284e+00    1.096468e+01
  3.154143e+00    9.912688e+00
  3.157001e+00    9.209503e+00
  3.159860e+00    8.828670e+00
  3.162718e+00    8.664407e+00
  3.165577e+00    8.596052e+00
  3.168435e+00    8.643314e+00
  3.171294e+00    8.720020e+00
  3.174153e+00    8.802918e+00
  3.177011e+00    8.840161e+00
  3.179870e+00    8.885545e+00
  3.182728e+00    8.856117e+00
  3.185587e+00    8.843345e+00
  3.188445e+00    8.823697e+00
  3.191304e+00    8.828721e+00
  3.194162e+00    8.846598e+00
  3.197021e+00    8.857533e+00
  3.199879e+00    8.818973e+00
  3.202738e+00    8.785172e+00
  3.205596e+00    8.752480e+00
  3.208455e+00    8.711318e+00
  3.211313e+00    8.771270e+00
  3.214172e+00    8.841357e+00
  3.217030e+00    8.895855e+00
  3.219889e+00    8.900648e+00
  3.222747e+00    8.886991e+00
  3.225606e+00    8.883357e+00
  3.228464e+00    8.896075e+00
  3.231323e+00    8.900487e+00
  3.234181e+00    8.961383e+00
  3.237040e+00    9.037071e+00
  3.239898e+00    9.069861e+00
  3.242757e+00    9.108108e+00
  3.245615e+00    9.157062e+00
  3.248474e+00    9.208793e+00
  3.251333e+00    9.248389e+00
  3.254191e+00    9.342886e+00
  3.257050e+00    9.435637e+00
  3.259908e+00    9.477724e+00
  3.262767e+00    9.594902e+00
  3.265625e+00    9.700370e+00
  3.268484e+00    9.800426e+00
  3.271342e+00    9.890690e+00
  3.274201e+00    1.001357e+01
  3.277059e+00    1.006443e+01
  3.279918e+00    1.010178e+01
  3.282776e+00    1.021395e+01
  3.285635e+00    1.030779e+01
  3.288493e+00    1.037809e+01
  3.291352e+00    1.047355e+01
  3.294210e+00    1.057298e+01
  3.297069e+00    1.059062e+01
  3.299927e+00    1.062993e+01
  3.302786e+00    1.074554e+01
  3.305644e+00    1.092298e+01
  3.308503e+00    1.111897e+01
  3.311361e+00    1.134368e+01
  3.314220e+00    1.154694e+01
  3.317078e+00    1.174232e+01
  3.319937e+00    1.197003e+01
  3.322796e+00    1.212281e+01
  3.325654e+00    1.232204e+01
  3.328513e+00    1.252193e+01
  3.331371e+00    1.276930e+01
  3.334230e+00    1.312529e+01
  3.337088e+00    1.357753e+01
  3.339947e+00    1.420547e+01
  3.342805e+00    1.505561e+01
  3.345664e+00    1.635569e+01
  3.348522e+00    1.840562e+01
  3.351381e+00    2.136738e+01
  3.354239e+00    2.618494e+01
  3.357098e+00    3.308308e+01
  3.359956e+00    4.231234e+01
  3.362815e+00    5.376436e+01
  3.365673e+00    6.608018e+01
  3.368532e+00    7.935413e+01
  3.371390e+00    9.000770e+01
  3.374249e+00    9.824677e+01
  3.377107e+00    1.023526e+02
  3.379966e+00    1.025346e+02
  3.382824e+00    9.971666e+01
  3.385683e+00    9.481712e+01
  3.388541e+00    8.693967e+01
  3.391400e+00    7.725054e+01
  3.394258e+00    6.680810e+01
  3.397117e+00    5.605302e+01
  3.399976e+00    4.834128e+01
  3.402834e+00    4.415980e+01
  3.405693e+00    4.465832e+01
  3.408551e+00    5.174604e+01
  3.411410e+00    6.657935e+01
  3.414268e+00    8.884081e+01
  3.417127e+00    1.228741e+02
  3.419985e+00    1.635391e+02
  3.422844e+00    2.094604e+02
  3.425702e+00    2.586180e+02
  3.428561e+00    2.984626e+02
  3.431419e+00    3.328643e+02
  3.434278e+00    3.559934e+02
  3.437136e+00    3.633022e+02
  3.439995e+00    3.561459e+02
  3.442853e+00    3.352404e+02
  3.445712e+00    2.987440e+02
  3.448570e+00    2.566067e+02
  3.451429e+00    2.102853e+02
  3.454287e+00    1.629120e+02
  3.457146e+00    1.245028e+02
  3.460004e+00    9.071827e+01
  3.462863e+00    6.579646e+01
  3.465721e+00    4.735300e+01
  3.468580e+00    3.524161e+01
  3.471439e+00    2.852687e+01
  3.474297e+00    2.416554e+01
  3.477156e+00    2.155643e+01
  3.480014e+00    1.979009e+01
  3.482873e+00    1.860582e+01
  3.485731e+00    1.789285e+01
  3.488590e+00    1.729742e+01
  3.491448e+00    1.694063e+01
  3.494307e+00    1.662884e+01
  3.497165e+00    1.642054e+01
  3.500024e+00    1.626698e+01
  3.502882e+00    1.624719e+01
  3.505741e+00    1.635997e+01
  3.508599e+00    1.659814e+01
  3.511458e+00    1.704948e+01
  3.514316e+00    1.791421e+01
  3.517175e+00    1.942719e+01
  3.520033e+00    2.208569e+01
  3.522892e+00    2.655718e+01
  3.525750e+00    3.277650e+01
  3.528609e+00    4.115768e+01
  3.531467e+00    5.295671e+01
  3.534326e+00    6.734306e+01
  3.537184e+00    8.448087e+01
  3.540043e+00    1.009315e+02
  3.542901e+00    1.154217e+02
  3.545760e+00    1.286871e+02
  3.548619e+00    1.373294e+02
  3.551477e+00    1.414758e+02
  3.554336e+00    1.395923e+02
  3.557194e+00    1.322242e+02
  3.560053e+00    1.196091e+02
  3.562911e+00    1.038893e+02
  3.565770e+00    8.504476e+01
  3.568628e+00    6.818048e+01
  3.571487e+00    5.349951e+01
  3.574345e+00    4.068708e+01
  3.577204e+00    3.139056e+01
  3.580062e+00    2.415414e+01
  3.582921e+00    1.950040e+01
  3.585779e+00    1.673455e+01
  3.588638e+00    1.495783e+01
  3.591496e+00    1.385462e+01
  3.594355e+00    1.310626e+01
  3.597213e+00    1.262695e+01
  3.600072e+00    1.227968e+01
  3.602930e+00    1.197215e+01
  3.605789e+00    1.179348e+01
  3.608647e+00    1.162423e+01
  3.611506e+00    1.150865e+01
  3.614364e+00    1.134008e+01
  3.617223e+00    1.123233e+01
  3.620082e+00    1.110913e+01
  3.622940e+00    1.095135e+01
  3.625799e+00    1.076649e+01
  3.628657e+00    1.058574e+01
  3.631516e+00    1.034643e+01
  3.634374e+00    1.020270e+01
  3.637233e+00    1.007702e+01
  3.640091e+00    9.999360e+00
  3.642950e+00    9.930770e+00
  3.645808e+00    9.862211e+00
  3.648667e+00    9.721685e+00
  3.651525e+00    9.562394e+00
  3.654384e+00    9.439814e+00
  3.657242e+00    9.337364e+00
  3.660101e+00    9.220518e+00
  3.662959e+00    9.108280e+00
  3.665818e+00    8.984901e+00
  3.668676e+00    8.880795e+00
  3.671535e+00    8.816772e+00
  3.674393e+00    8.784431e+00
  3.677252e+00    8.785990e+00
  3.680110e+00    8.760555e+00
  3.682969e+00    8.720888e+00
  3.685827e+00    8.642098e+00
  3.688686e+00    8.562428e+00
  3.691544e+00    8.490280e+00
  3.694403e+00    8.450368e+00
  3.697262e+00    8.406944e+00
  3.700120e+00    8.398481e+00
  3.702979e+00    8.383541e+00
  3.705837e+00    8.310231e+00
  3.708696e+00    8.234709e+00
  3.711554e+00    8.193983e+00
  3.714413e+00    8.166960e+00
  3.717271e+00    8.107398e+00
  3.720130e+00    8.072401e+00
  3.722988e+00    8.024613e+00
  3.725847e+00    7.993144e+00
  3.728705e+00    7.937593e+00
  3.731564e+00    7.876280e+00
  3.734422e+00    7.853516e+00
  3.737281e+00    7.828695e+00
  3.740139e+00    7.758144e+00
  3.742998e+00    7.724312e+00
  3.745856e+00    7.659155e+00
  3.748715e+00    7.566679e+00
  3.751573e+00    7.490221e+00
  3.754432e+00    7.434259e+00
  3.757290e+00    7.350920e+00
  3.760149e+00    7.344485e+00
  3.763007e+00    7.366210e+00
  3.765866e+00    7.383724e+00
  3.768725e+00    7.402174e+00
  3.771583e+00    7.418071e+00
  3.774442e+00    7.401633e+00
  3.777300e+00    7.316348e+00
  3.780159e+00    7.243226e+00
  3.783017e+00    7.173640e+00
  3.785876e+00    7.093920e+00
  3.788734e+00    7.035337e+00
  3.791593e+00    6.984794e+00
  3.794451e+00    6.910847e+00
  3.797310e+00    6.876289e+00
  3.800168e+00    6.834196e+00
  3.803027e+00    6.832359e+00
  3.805885e+00    6.858834e+00
  3.808744e+00    6.885982e+00
  3.811602e+00    6.857269e+00
  3.814461e+00    6.842956e+00
  3.817319e+00    6.812991e+00
  3.820178e+00    6.758605e+00
  3.823036e+00    6.705263e+00
  3.825895e+00    6.639805e+00
  3.828753e+00    6.562577e+00
  3.831612e+00    6.531197e+00
  3.834470e+00    6.529256e+00
  3.837329e+00    6.519536e+00
  3.840187e+00    6.539741e+00
  3.843046e+00    6.558741e+00
  3.845905e+00    6.522384e+00
  3.848763e+00    6.479544e+00
  3.851622e+00    6.442714e+00
  3.854480e+00    6.383448e+00
  3.857339e+00    6.343535e+00
  3.860197e+00    6.266559e+00
  3.863056e+00    6.216435e+00
  3.865914e+00    6.222251e+00
  3.868773e+00    6.218695e+00
  3.871631e+00    6.201293e+00
  3.874490e+00    6.182358e+00
  3.877348e+00    6.122070e+00
  3.880207e+00    6.064689e+00
  3.883065e+00    6.027702e+00
  3.885924e+00    5.978152e+00
  3.888782e+00    5.948022e+00
  3.891641e+00    5.971556e+00
  3.894499e+00    6.003177e+00
  3.897358e+00    5.987349e+00
  3.900216e+00    5.933527e+00
  3.903075e+00    5.871611e+00
  3.905933e+00    5.812994e+00
  3.908792e+00    5.808373e+00
  3.911650e+00    5.799338e+00
  3.914509e+00    5.794159e+00
  3.917367e+00    5.767259e+00
  3.920226e+00    5.699583e+00
  3.923085e+00    5.668877e+00
  3.925943e+00    5.692388e+00
  3.928802e+00    5.693847e+00
  3.931660e+00    5.637864e+00
  3.934519e+00    5.572799e+00
  3.937377e+00    5.536953e+00
  3.940236e+00    5.504212e+00
  3.943094e+00    5.478349e+00
  3.945953e+00    5.486121e+00
  3.948811e+00    5.480989e+00
  3.951670e+00    5.446272e+00
  3.954528e+00    5.403279e+00
  3.957387e+00    5.385531e+00
  3.960245e+00    5.344609e+00
  3.963104e+00    5.320673e+00
  3.965962e+00    5.312374e+00
  3.968821e+00    5.313423e+00
  3.971679e+00    5.266637e+00
  3.974538e+00    5.214275e+00
  3.977396e+00    5.127857e+00
  3.980255e+00    5.022275e+00
  3.983113e+00    4.938956e+00
  3.985972e+00    4.933024e+00
  3.988830e+00    4.946935e+00
  3.991689e+00    5.003807e+00
  3.994548e+00    5.040183e+00
  3.997406e+00    5.056646e+00
  4.000265e+00    5.049191e+00
  4.003123e+00    5.046766e+00
  4.005982e+00    5.030283e+00
  4.008840e+00    5.026207e+00
  4.011699e+00    4.986333e+00
  4.014557e+00    4.936588e+00
  4.017416e+00    4.946383e+00
  4.020274e+00    4.936499e+00
  4.023133e+00    4.943328e+00
  4.025991e+00    4.974299e+00
  4.028850e+00    4.958427e+00
  4.031708e+00    4.898073e+00
  4.034567e+00    4.846015e+00
  4.037425e+00    4.775353e+00
  4.040284e+00    4.734210e+00
  4.043142e+00    4.762026e+00
  4.046001e+00    4.768822e+00
  4.048859e+00    4.739068e+00
  4.051718e+00    4.705237e+00
  4.054576e+00    4.664749e+00
  4.057435e+00    4.630089e+00
  4.060293e+00    4.646590e+00
  4.063152e+00    4.643758e+00
  4.066010e+00    4.630912e+00
  4.068869e+00    4.628534e+00
  4.071728e+00    4.608923e+00
  4.074586e+00    4.635824e+00
  4.077445e+00    4.709528e+00
  4.080303e+00    4.726443e+00
  4.083162e+00    4.672793e+00
  4.086020e+00    4.648289e+00
  4.088879e+00    4.608030e+00
  4.091737e+00    4.558270e+00
  4.094596e+00    4.495616e+00
  4.097454e+00    4.478446e+00
  4.100313e+00    4.482852e+00
  4.103171e+00    4.466666e+00
  4.106030e+00    4.459701e+00
  4.108888e+00    4.460197e+00
  4.111747e+00    4.425460e+00
  4.114605e+00    4.356444e+00
  4.117464e+00    4.339240e+00
  4.120322e+00    4.361228e+00
  4.123181e+00    4.377365e+00
  4.126039e+00    4.388727e+00
  4.128898e+00    4.420581e+00
  4.131756e+00    4.426259e+00
  4.134615e+00    4.397332e+00
  4.137473e+00    4.399909e+00
  4.140332e+00    4.432566e+00
  4.143191e+00    4.426569e+00
  4.146049e+00    4.424561e+00
  4.148908e+00    4.417799e+00
  4.151766e+00    4.366352e+00
  4.154625e+00    4.301515e+00
  4.157483e+00    4.308984e+00
  4.160342e+00    4.292480e+00
  4.163200e+00    4.272305e+00
  4.166059e+00    4.247590e+00
  4.168917e+00    4.256472e+00
  4.171776e+00    4.239343e+00
  4.174634e+00    4.229621e+00
  4.177493e+00    4.237129e+00
  4.180351e+00    4.259267e+00
  4.183210e+00    4.227306e+00
  4.186068e+00    4.209397e+00
  4.188927e+00    4.221532e+00
  4.191785e+00    4.229173e+00
  4.194644e+00    4.212075e+00
  4.197502e+00    4.207155e+00
  4.200361e+00    4.192121e+00
  4.203219e+00    4.170254e+00
  4.206078e+00    4.152218e+00
  4.208936e+00    4.139772e+00
  4.211795e+00    4.164111e+00
  4.214653e+00    4.164498e+00
  4.217512e+00    4.143500e+00
  4.220371e+00    4.120293e+00
  4.223229e+00    4.067851e+00
  4.226088e+00    4.006131e+00
  4.228946e+00    3.959293e+00
  4.231805e+00    3.968125e+00
  4.234663e+00    4.003677e+00
  4.237522e+00    4.018867e+00
  4.240380e+00    4.012501e+00
  4.243239e+00    4.037663e+00
  4.246097e+00    4.023734e+00
  4.248956e+00    3.980050e+00
  4.251814e+00    3.949441e+00
  4.254673e+00    3.940436e+00
  4.257531e+00    3.939011e+00
  4.260390e+00    3.958987e+00
  4.263248e+00    3.970226e+00
  4.266107e+00    3.979898e+00
  4.268965e+00    3.994406e+00
  4.271824e+00    4.004716e+00
  4.274682e+00    4.007230e+00
  4.277541e+00    4.031689e+00
  4.280399e+00    4.036405e+00
  4.283258e+00    4.038335e+00
  4.286116e+00    4.036045e+00
