  2.00060000	  1.86385620	  1.27449644	  1.51589549	  1.87030041	  1.70421553	  1.42799425	  2.68675113	  2.32152176	  2.29470086	  1.16708171	  1.74783146	  0.86033225	  0.82551736	  1.18457508	  2.17282939	  1.15466917	  1.71186388	  0.87565303	  1.14755106	  2.29548573	  3.04932976	  1.59559822	  1.75132847	  1.07394898	  1.54133379	  2.73162460	  1.03557944	  2.00533295	  2.95588851	  2.07722688	  1.14422560	  1.23057628	  1.22481859	  1.81323159	  1.12128830	  1.40414500
  2.00180000	  1.84332418	  1.30666232	  1.47576892	  1.27034175	  1.98477817	  1.52800143	  1.98687744	  1.17839813	  1.13902915	  0.99013871	  1.65715027	  1.17754769	  1.15325987	  1.32220340	  1.58307827	  1.39962459	  1.75038958	  1.14681494	  0.64877516	  1.29416430	  1.88027072	  1.27990365	  1.01956105	  1.17182648	  1.34319854	  2.10119462	  0.72497636	  1.48883259	  1.63284945	  2.32754374	  1.43422532	  1.02690947	  1.17072070	  1.86703277	  1.15318346	  1.40414500
  2.00300000	  1.17510724	  1.24865174	  1.10087931	  1.28260028	  1.62699914	  1.78137302	  1.66847456	  0.83464140	  1.17199528	  1.07394052	  1.31078815	  1.30776048	  1.05203390	  1.21613991	  1.68186808	  1.26046538	  1.32065344	  1.08106196	  0.63866544	  1.28789687	  1.65885472	  1.30295563	  1.02934384	  1.23655951	  1.35246468	  1.51717806	  0.72497636	  0.66571701	  1.52963340	  1.68472588	  1.41270828	  1.07799470	  1.06385386	  1.70643675	  0.93865585	  1.40414500
  2.00420000	  1.18703353	  1.24623418	  1.14603150	  1.25102365	  1.52765214	  1.24868464	  1.01187813	  0.94853973	  0.88140911	  1.54640424	  1.23043394	  1.35254240	  1.18523908	  1.32658291	  1.50628626	  1.09954607	  1.36795115	  1.05031168	  0.64563841	  1.13056791	  1.51949263	  1.42836940	  1.08249307	  1.10557389	  1.49381757	  1.43553448	  0.72497636	  0.53477615	  1.30268168	  1.76780558	  1.46346962	  1.14553320	  1.18195677	  1.77613127	  0.93490314	  1.43178964
  2.00540000	  1.19563508	  1.07059872	  1.11620927	  0.95774674	  1.41027915	  0.87156671	  0.98517132	  1.05615199	  0.87610435	  1.47947073	  1.13853848	  1.39201689	  1.34189105	  1.33939672	  1.53612542	  1.13921595	  1.34435916	  0.95572549	  0.63273466	  1.15083659	  1.12160897	  1.51732850	  1.16910958	  1.33052230	  1.60605407	  1.42756832	  0.72497636	  0.60660625	  1.33178306	  1.81590879	  1.23766541	  1.19836009	  1.07186210	  1.55145872	  1.11962533	  1.57259822
  2.00660000	  1.21346855	  1.11378098	  1.21108687	  0.82149833	  1.25014615	  0.85592777	  1.03075576	  1.02007484	  0.93552423	  1.45288444	  1.03994513	  1.34117329	  1.23444998	  1.24768233	  1.50432265	  1.28530300	  1.30346644	  1.02950525	  0.80623394	  1.39289272	  1.21611166	  1.40756786	  1.18485594	  1.27323806	  1.73309803	  1.30025339	  0.76049387	  0.73317444	  1.18523669	  1.61622775	  1.19505382	  1.12415838	  1.11529899	  1.34200978	  1.35768175	  1.45774138
  2.00780000	  1.28650379	  1.28951085	  1.29367721	  0.72730792	  1.18520546	  0.95883101	  1.17936957	  1.10499239	  0.93853605	  1.47989655	  0.92665201	  1.42950881	  1.18134224	  1.29193282	  1.48560834	  1.35059893	  1.34180892	  0.83506727	  0.95165563	  1.44689703	  1.45937026	  1.38088191	  1.26092863	  1.16290855	  1.76276851	  1.23189080	  0.95020926	  0.71486098	  1.14244390	  1.49910378	  1.29303026	  1.31469154	  1.20744026	  1.26206660	  1.50672448	  1.39615965
  2.00900000	  1.43102467	  1.37393093	  1.40623999	  0.67643791	  1.14331841	  1.03820717	  1.33465064	  1.26944256	  0.93853605	  1.60430014	  1.05738819	  1.53468347	  1.28660834	  1.23905599	  1.53972876	  1.48013973	  1.35001791	  0.79423028	  0.95436794	  1.50142562	  1.59073174	  1.33239675	  1.30849481	  1.23001206	  1.72509444	  1.10974813	  1.23678100	  0.72272605	  1.11461210	  1.47624159	  1.29067588	  1.37756407	  1.08156395	  1.22796345	  1.52843475	  1.55882668
  2.01020000	  1.53694904	  1.39735997	  1.31158459	  0.61211014	  1.17827809	  1.17362714	  1.23674154	  1.59018111	  0.93853605	  1.92923224	  1.10855627	  1.48590457	  1.48295414	  1.08634770	  1.67469060	  1.53909147	  1.47682822	  0.79423028	  1.08292961	  1.48763621	  1.69031560	  1.46654189	  1.43105543	  1.37579751	  1.75207472	  0.99756598	  1.39319873	  0.84836340	  1.22881293	  1.72584879	  1.36818314	  1.32430434	  0.93250310	  1.25234234	  1.55188894	  1.75337398
  2.01140000	  1.53592741	  1.43868256	  1.32368124	  0.76490098	  1.26525033	  1.34150398	  1.14701474	  1.73310161	  0.93516397	  2.08127069	  1.19650936	  1.45036769	  1.51555121	  1.13588238	  1.71586680	  1.65093672	  1.77056146	  0.79423028	  1.34841549	  1.56673467	  1.72211325	  1.65833831	  1.58868873	  1.60528541	  1.77595711	  1.04515207	  1.54113674	  1.06691480	  1.21559572	  1.81601977	  1.55578077	  1.31280816	  1.08166957	  1.26682961	  1.85497558	  1.86652792
  2.01260000	  1.70033097	  1.53902161	  1.45158100	  0.76476038	  1.54795051	  1.37394667	  1.17481089	  1.85632634	  1.30627608	  2.22209096	  1.55555642	  1.48273635	  1.56127524	  1.25945294	  1.87441349	  1.84106469	  1.99756372	  0.79423028	  1.46278679	  1.59904253	  1.83774495	  1.84362340	  1.66931093	  1.67423260	  1.88900793	  1.09275019	  1.79857278	  1.18122065	  1.10673702	  1.92906976	  1.54460883	  1.53209329	  1.19218004	  1.37992799	  2.00187159	  1.97055840
  2.01380000	  1.91792238	  1.79226696	  1.82564270	  0.82710087	  1.64653563	  1.49822080	  1.30675340	  2.06614208	  2.03990030	  2.43411732	  1.77280796	  1.46664798	  1.59046006	  1.41064131	  1.91454864	  2.06466436	  2.31159544	  1.20385385	  1.70952010	  1.62629807	  2.05478978	  1.90351522	  1.87309539	  1.64601493	  1.97559893	  1.16283870	  2.05998063	  1.32869387	  1.01912057	  1.97741532	  1.72586799	  1.82013583	  1.28736353	  1.46397936	  2.13143635	  2.01031017
  2.01500000	  2.19049621	  1.92274594	  1.93138921	  0.83655006	  1.78238642	  1.70435810	  1.41294980	  2.14986777	  2.26444888	  2.60744095	  1.93593025	  1.68808138	  1.68046892	  1.51456344	  2.03295207	  2.10914326	  2.31669974	  1.71965718	  1.83901739	  1.64937556	  2.03433442	  1.92974675	  1.86921561	  1.78490674	  2.07733345	  1.49098837	  2.15718794	  1.42616379	  1.14675188	  2.19207668	  2.02255106	  1.92703533	  1.33690727	  1.46338451	  2.28682971	  2.01033282
  2.01620000	  2.28509712	  1.95273459	  1.98464894	  0.92007464	  1.86703384	  1.82401359	  1.42764664	  2.22126603	  2.08547282	  2.79747367	  2.31603122	  1.89448798	  1.80376208	  1.72075951	  2.28973675	  2.13785267	  2.50051594	  1.89622521	  1.90258086	  1.69215930	  2.03526449	  2.03295398	  2.15309691	  2.15506768	  2.16121030	  1.66471589	  2.17173362	  1.60821927	  1.23281717	  2.20663977	  2.46472716	  2.10280490	  1.34354174	  1.69014096	  2.41321158	  2.01033282
  2.01740000	  2.17356849	  2.03814602	  2.07489634	  1.19812775	  2.16176748	  2.18474960	  1.54691625	  2.28451586	  1.89649391	  2.65483952	  2.43286157	  2.00007391	  1.90594804	  1.81393349	  2.44030237	  2.40815353	  2.64776349	  1.93930733	  1.95982873	  1.87623549	  2.05186224	  2.24670362	  2.28628063	  2.29517579	  2.37619448	  1.74084485	  2.17173362	  1.88612700	  1.51582301	  2.20671749	  2.68266392	  2.22076440	  1.62751353	  1.80290723	  2.40105391	  2.01033282
  2.01860000	  2.24241543	  1.96367681	  2.10314775	  1.60165513	  2.24607563	  2.34327054	  1.65800357	  2.33428526	  1.79657102	  2.55228591	  2.55009508	  2.07645559	  1.98676503	  1.94601917	  2.44079375	  2.47403717	  2.74881673	  1.87407625	  1.98221350	  1.92125225	  2.04565930	  2.36303854	  2.38143802	  2.35517144	  2.48902178	  1.81873226	  2.17173362	  1.93335044	  1.58645689	  2.37744832	  2.68060303	  2.26346612	  1.83603895	  1.93272519	  2.42882371	  1.97510207
  2.01980000	  2.24114299	  1.90683186	  2.01224613	  1.87199342	  2.23188829	  2.41119051	  1.63884056	  2.28254437	  1.84935021	  2.37638712	  2.55619287	  2.40473056	  2.00806975	  2.03504109	  2.68736792	  2.35735464	  2.66184807	  1.89776468	  1.95895386	  1.85354733	  2.06031013	  2.55535412	  2.46826029	  2.45901275	  2.71213984	  1.82533622	  2.17173362	  1.90442228	  1.54395533	  2.47702527	  2.70723510	  2.28605056	  1.87272763	  2.01418114	  2.42017198	  1.81708205
  2.02100000	  2.18680072	  1.78498828	  1.75669956	  1.94788337	  2.04439235	  2.41178203	  1.60042989	  2.59798670	  1.88896489	  2.08176208	  2.49675083	  2.60812974	  1.98759055	  2.03919053	  2.68758941	  2.34570217	  2.77165651	  1.98737586	  1.93874562	  1.84092486	  2.14849019	  2.57185721	  2.58201718	  2.47263169	  2.31479049	  1.84559464	  2.39896989	  2.01202273	  1.59522641	  2.45358896	  2.69832063	  2.35043097	  1.80438840	  1.99512160	  2.33220053	  1.70650566
  2.02220000	  2.08030295	  1.95976734	  1.70101774	  2.25854659	  1.98258984	  2.36524034	  1.84556699	  2.96869111	  1.89002252	  2.20010090	  2.44673634	  2.67842531	  1.97487950	  2.05606627	  2.55766654	  2.42669821	  2.76355219	  2.04738259	  1.97716820	  1.81940079	  2.09864068	  2.49356270	  2.59906888	  2.61454368	  2.13899946	  1.86646521	  2.53072119	  2.31761980	  1.65674901	  2.52211928	  2.64663458	  2.34707546	  1.69883633	  1.95306623	  2.12858009	  1.44392824
  2.02340000	  2.08451152	  2.11189532	  1.64788437	  2.26872993	  1.93723404	  2.25701809	  1.90439177	  3.04871845	  1.89002252	  2.05817032	  2.64765596	  2.71006513	  1.85033798	  2.11256313	  2.56777430	  2.45183468	  2.63277912	  2.04921389	  1.98024762	  1.84771633	  2.07994485	  2.47744942	  2.59576917	  2.58045387	  1.97326720	  2.03807855	  2.57795286	  2.38246202	  1.60266185	  2.50081158	  2.79346132	  2.49915361	  1.62151182	  1.98569155	  1.98326695	  1.36823654
  2.02460000	  1.95826232	  2.22968149	  1.44318855	  2.27006269	  1.96408141	  2.32138538	  2.04014182	  3.13565588	  1.89002252	  1.93929625	  2.75207782	  2.66411781	  1.65397918	  2.17279053	  2.49805331	  2.45414543	  2.40702415	  2.04921389	  1.86497867	  1.83542645	  1.98336256	  2.42390633	  2.72349381	  2.52960229	  1.80836415	  2.12266183	  2.83692718	  2.52397704	  1.62000442	  2.32059526	  2.86299801	  2.72098231	  1.50587857	  2.07012153	  1.98317242	  1.17142344
  2.02580000	  2.00807452	  2.20256281	  1.46823907	  2.33640242	  1.92591202	  2.41746926	  1.88879955	  3.10654616	  1.90021515	  1.84307957	  2.74921322	  2.58752942	  1.68600249	  2.23054051	  2.50564718	  2.38996768	  2.33354807	  2.04921389	  1.87207592	  1.77602398	  2.20085526	  2.50272036	  2.76722598	  2.54159522	  1.77314007	  2.14070940	  2.84924674	  2.56932569	  1.86353040	  2.19377995	  2.75505447	  2.65742850	  1.72694731	  2.15669823	  1.84475338	  1.20853388
  2.02700000	  1.98844540	  2.15902042	  1.51966012	  2.47067261	  2.07635975	  2.48834157	  1.70542741	  3.06991434	  1.86841118	  1.67601407	  2.70978951	  2.48477125	  1.82206154	  2.34524131	  2.47707105	  2.50803161	  2.25204277	  2.04921389	  1.65887213	  1.64260459	  2.30671310	  2.53914094	  2.74601698	  2.67405415	  1.77806664	  2.19644451	  2.83304834	  2.55338359	  2.03634524	  2.11054277	  2.69116616	  2.61846399	  1.69200718	  2.28948593	  1.81948936	  1.20053971
  2.02820000	  1.92527580	  2.30245662	  1.62392378	  2.62227154	  2.22552681	  2.42774892	  1.66641033	  3.19594622	  1.47487211	  1.78592789	  3.00175071	  2.53001881	  1.83719921	  2.37620187	  2.52812266	  2.61645913	  2.08589458	  2.09407258	  1.59537029	  1.66871154	  2.28644133	  2.55530691	  2.69241738	  2.63678622	  1.75554860	  2.21210980	  2.61526918	  2.48701978	  1.95462739	  2.07622266	  2.63216901	  2.66331673	  1.69210005	  2.25221467	  1.60908973	  1.22047043
  2.02940000	  1.70461738	  2.31372547	  1.77403939	  2.70974588	  2.26121330	  2.37279415	  1.79995823	  3.35187840	  1.48985064	  1.76396966	  3.07907891	  2.76314950	  1.79745567	  2.47433901	  2.57195234	  2.31708455	  2.05351973	  2.01720071	  1.49857247	  1.68948519	  2.37190390	  2.49999738	  2.44831300	  2.56163597	  1.94180083	  2.46596360	  2.53012753	  2.46064472	  1.95903647	  1.91407514	  2.57715988	  2.65407801	  1.65967882	  2.27807450	  1.82179880	  1.22056293
  2.03060000	  1.72268689	  2.32868576	  1.83566356	  2.69577861	  2.19600797	  2.48209405	  1.86390328	  3.27800035	  1.38212001	  1.63629735	  2.98460412	  2.82565331	  1.68843913	  2.51873922	  2.68070626	  2.19845843	  2.04620290	  2.18480444	  1.32393432	  1.80255580	  2.36182308	  2.40006018	  2.27870440	  2.50795794	  1.91566932	  2.60293102	  2.52857494	  2.32537699	  2.38323379	  1.74529004	  2.42824507	  2.57945776	  1.53694260	  2.02865863	  1.75070179	  1.22056293
  2.03180001	  1.83968282	  2.33565497	  1.90698850	  2.65766859	  2.25264931	  2.54297066	  2.19086552	  3.34092474	  1.42985141	  1.46792030	  2.71778131	  2.75043845	  1.63483202	  2.63291121	  2.68892097	  2.18567133	  2.17112184	  2.17214918	  1.23942506	  1.80271554	  2.31995416	  2.26590729	  2.18407655	  2.27250123	  1.83190763	  2.65498352	  2.52857494	  2.31456041	  2.48631406	  1.67047262	  2.41101599	  2.50232506	  1.46141386	  2.09351373	  1.75198102	  1.22056293
  2.03300001	  1.79646599	  2.36197019	  1.66627192	  2.69065952	  2.14203405	  2.50844145	  2.23061943	  3.53310800	  1.51261985	  1.45910656	  2.74576616	  2.71690941	  1.65707803	  2.58021808	  2.76340055	  2.15636301	  1.99813282	  2.23403883	  1.29228890	  1.83196032	  2.15628242	  2.12189078	  2.09642839	  2.26663041	  1.82243788	  2.65628290	  2.52857494	  2.20427704	  2.53481841	  1.62090981	  2.51520371	  2.37947655	  1.42367864	  2.11261415	  1.85440886	  1.27078712
  2.03420001	  1.77294695	  2.50844097	  1.72429609	  2.71488643	  2.16220593	  2.48778772	  2.19625902	  3.48120713	  1.46359813	  1.57406008	  2.64097261	  2.77240205	  1.83074307	  2.56695890	  2.68760705	  2.18694091	  1.93440521	  2.25813103	  1.28227448	  2.08641982	  2.19947028	  2.18382144	  1.97306764	  2.20777154	  1.92192566	  2.66438389	  2.52511501	  2.04431319	  2.59245872	  1.38389158	  2.34346175	  2.13569355	  1.42218816	  1.91965330	  1.89229167	  1.11307847
  2.03540001	  1.70036471	  2.68122721	  1.71857429	  2.73254299	  2.22423363	  2.38449836	  2.27977180	  3.56334281	  1.43962264	  1.61793721	  2.69259143	  2.77630901	  1.76212049	  2.47292900	  2.81559491	  2.23790288	  1.90634525	  2.39207768	  1.30407858	  1.97398317	  2.27540374	  2.12737679	  2.08053851	  1.91045904	  1.90026474	  2.69877338	  2.12698650	  2.09697413	  2.44763517	  1.34254706	  2.32177901	  2.15138388	  1.42220199	  1.90351784	  1.84193838	  1.13378155
  2.03660001	  1.49643767	  2.75152707	  1.84356666	  2.69557142	  2.21640015	  2.24602938	  2.41563654	  3.39635086	  1.43962264	  1.65957606	  2.65390873	  2.76919556	  1.77597022	  2.44046950	  2.92100382	  2.18495393	  1.84862006	  2.34420419	  1.27858293	  1.95800292	  2.49223518	  2.01927638	  1.97125518	  1.81301904	  1.81502509	  2.59911513	  1.96827471	  2.08565640	  2.52111888	  1.41885161	  2.05876827	  2.02739739	  1.33424044	  1.77208662	  1.88652503	  1.38551962
  2.03780001	  1.56925809	  2.89399838	  1.86524820	  2.62686348	  2.24927211	  2.27255988	  2.35904717	  3.44512105	  1.43962264	  1.70088255	  2.72333741	  2.74131751	  1.77863193	  2.32081580	  3.00741100	  2.25685525	  1.80957758	  2.33968210	  1.40950119	  1.98206270	  2.56699991	  1.78586471	  1.98830473	  1.79588449	  1.85610902	  2.55906796	  1.85300863	  1.90893447	  2.63606930	  1.82560098	  2.03025556	  2.04424286	  1.33649158	  1.80665982	  2.05341792	  1.41166854
  2.03900001	  1.65900791	  2.89029694	  1.96826720	  2.32822013	  2.38808513	  2.53703618	  2.37686920	  3.19486475	  1.43962264	  1.88543963	  2.63213229	  2.70900583	  1.85809338	  2.27206016	  2.81993175	  2.23107481	  2.12679577	  2.33968210	  1.56458080	  2.07988238	  2.50173306	  1.74911797	  2.21859980	  1.80506706	  2.03368044	  2.55897689	  1.66464520	  1.72877872	  2.77776551	  1.82852745	  2.14418197	  2.13623095	  1.34670770	  1.67120552	  2.00773597	  1.75250697
  2.04020001	  1.89386594	  2.84694076	  2.05255771	  2.35587931	  2.49841356	  2.56725764	  2.28955436	  3.08589387	  1.43073130	  2.01629186	  2.55928326	  2.58643770	  1.81339228	  2.22733617	  2.82876754	  2.27123642	  2.31036592	  2.33968210	  1.66993868	  2.01241994	  2.47708750	  1.58935499	  2.39803195	  1.83356869	  2.14062071	  2.52220869	  1.55152082	  1.70493519	  2.82360029	  1.86620724	  2.20663190	  2.13623238	  1.37074518	  1.62676895	  1.91566610	  1.69617605
  2.04140001	  2.08045006	  2.94373918	  2.06636143	  2.23499298	  2.56650758	  2.62072229	  2.25742412	  2.96362948	  1.67932773	  2.30313420	  2.74672532	  2.56214094	  1.77006412	  2.23021293	  2.81382346	  2.35623908	  2.30415106	  2.33968210	  1.75258136	  1.90202153	  2.69482517	  1.49548292	  2.43730712	  1.76047158	  2.06132102	  2.48069477	  1.36140215	  1.55168569	  2.68086886	  1.83993697	  2.20602107	  2.24106026	  1.35263145	  1.60694146	  1.88973916	  1.73949766
  2.04260001	  2.18508697	  3.03632450	  2.08297324	  2.10860825	  2.54101706	  2.87098455	  2.37780952	  2.91271138	  1.60581756	  2.54450560	  2.66077614	  2.52507281	  1.74190557	  2.28974986	  2.85304809	  2.38894963	  2.28117800	  1.88020265	  1.76062417	  1.85062611	  2.75260735	  1.38303530	  2.53553295	  1.93126631	  1.95523190	  2.53280425	  1.34115052	  1.46682727	  2.67185664	  1.80870676	  2.26760173	  2.27870297	  1.38608491	  1.57819664	  2.13911772	  1.74706900
  2.04380001	  2.38185358	  3.04076028	  2.23201060	  2.19275832	  2.72971034	  2.89824080	  2.49070930	  2.96838808	  1.25001693	  2.39013457	  2.63649917	  2.51321387	  1.74641013	  2.29628539	  2.80926442	  2.42832398	  2.27895641	  2.01250958	  1.75271952	  1.91397774	  2.89030385	  1.50241804	  2.57166839	  1.94283640	  2.16372824	  2.57901430	  1.38162005	  1.34135354	  2.53923345	  1.76075566	  2.11702704	  2.23550344	  1.38082647	  1.43957770	  2.49653554	  1.74706900
  2.04500001	  2.76576138	  3.09065032	  2.31594777	  2.24650240	  2.77218056	  2.94751716	  2.67584729	  2.83466172	  1.16455555	  2.34101605	  2.58028626	  2.53548074	  1.83190978	  2.23764443	  2.71716166	  2.13069129	  2.41946411	  1.97419417	  1.75574243	  1.92602229	  2.89382911	  1.56871009	  2.62734938	  1.89974689	  2.27242064	  2.40958190	  1.38322270	  1.37612569	  2.38982296	  1.81452298	  2.06520534	  2.15873814	  1.26957691	  1.45970774	  2.33053160	  1.74706900
  2.04620001	  2.91976190	  3.05011606	  2.47489262	  2.16185498	  2.84452534	  2.98529983	  2.73485136	  2.63544846	  1.38314939	  2.35501313	  2.43326688	  2.71666527	  1.65264809	  1.98957193	  2.71062660	  2.03573632	  2.64462399	  1.89153957	  1.83229029	  1.97376430	  2.86352420	  1.64354646	  2.61193109	  1.81605875	  2.28116345	  2.08177638	  1.38322270	  1.33394647	  2.34735847	  1.78835857	  1.97409809	  2.21518898	  1.30788994	  1.41166997	  2.19975567	  1.74706900
  2.04740001	  2.77562976	  3.20446777	  2.44968796	  2.01244998	  2.79671574	  3.00107360	  2.68466949	  2.63114214	  1.47787309	  2.45355988	  2.18005013	  2.67944622	  1.47915649	  1.81979668	  2.63241220	  2.06250405	  2.75864077	  2.09158134	  1.88715017	  1.95024931	  2.82351398	  1.73857105	  2.73269486	  1.86545157	  2.26371455	  1.95066130	  1.38322270	  1.42608833	  2.40642262	  1.76676154	  1.96591556	  2.00776553	  1.30789900	  1.32639265	  2.17107868	  1.71146929
